"32480","32480","","","    P. h. figlina","Salvin &amp; Godman, 1883","e Guatemala and Belize","","",""
"32481","32481","","","    P. h. albifacies","Zimmer, JT, 1929","w Guatemala to nc Nicaragua","","",""
"32482","32482","","","    P. h. savannarum","Howell, TR, 1965","e Honduras and ne Nicaragua","","",""
"32483","32483","","Summer Tanager","Piranga rubra","(Linnaeus, 1758)","NA, MA : s USA and n Mexico","","",""
"32484","32484","","","    P. r. cooperi","Ridgway, 1869","sw USA and n Mexico","","",""
"32485","32485","","","    P. r. rubra","(Linnaeus, 1758)","e USA","","",""
"32486","32486","","Rose-throated Tanager","Piranga roseogularis","Cabot, S, 1846","MA : Mexico to Guatemala","","",""
"32487","32487","","","    P. r. roseogularis","Cabot, S, 1846","n Yucatán Pen. (se Mexico)","","",""
"32488","32488","","","    P. r. tincta","Paynter, 1950","c, s Yucatán Pen. (se Mexico), Belize and n Guatemala","","",""
"32489","32489","","","    P. r. cozumelae","Ridgway, 1901","Mujeres and Cozumel Is. (off se Mexico)","","",""
"32490","32490","","Scarlet Tanager","Piranga olivacea","(Gmelin, JF, 1789)","NA : sc, se Canada to se USA","","",""
"32491","32491","","Western Tanager","Piranga ludoviciana","(Wilson, A, 1811)","NA : w, c Canada through w USA to extreme nw Mexico","","",""
"32492","32492","","White-winged Tanager","Piranga leucoptera","Trudeau, 1839","MA, SA : e Mexico to Bolivia","","",""
"32493","32493","","","    P. l. leucoptera","Trudeau, 1839","e Mexico to Nicaragua","","",""
"32494","32494","","","    P. l. latifasciata","Ridgway, 1887","Costa Rica and w Panama","","",""
"32495","32495","","","    P. l. venezuelae","Zimmer, JT, 1947","w, c, n Colombia, Venezuela and n Brazil","","",""
"32496","32496","","","    P. l. ardens","(Tschudi, 1844)","sw Colombia to c Bolivia","","",""
"32497","32497","","Red-headed Tanager","Piranga erythrocephala","(Swainson, 1827)","MA : Mexico","","",""
"32498","32498","","","    P. e. candida","Griscom, 1934","nw Mexico","","",""
"32499","32499","","","    P. e. erythrocephala","(Swainson, 1827)","sc, s Mexico","","",""
"32500","32500","","Red-hooded Tanager","Piranga rubriceps","Gray, GR, 1844","SA : Colombia to Peru","","",""
"32501","32501","","","Habia","Blyth, 1840","","PHY, SEQ","Move Habia spp. from Thraupidae to Cardinalidae (Burns et al. 2003; Klicka et al. 2007; NACC 2008-B-1; SACC 318).",""
"32502","32502","","Red-crowned Ant Tanager","Habia rubica","(Vieillot, 1817)","MA, SA : widespread","","",""
"32503","32503","","","    H. r. holobrunnea","Griscom, 1930","e Mexico","","",""
"32504","32504","","","    H. r. rosea","(Nelson, 1898)","sw Mexico","","",""
"32505","32505","","","    H. r. affinis","(Nelson, 1897)","s Oaxaca (s Mexico)","","",""
"32506","32506","","","    H. r. nelsoni","(Ridgway, 1902)","Yucatán Pen. (se Mexico)","","",""
"32507","32507","","","    H. r. rubicoides","(Lafresnaye, 1844)","sc, s Mexico to Honduras and El Salvador","","",""
"32508","32508","","","    H. r. vinacea","(Lawrence, 1867)","w Costa Rica and Panama","","",""
"32509","32509","","","    H. r. alfaroana","(Ridgway, 1905)","nw Costa Rica","","",""
"32510","32510","","","    H. r. perijana","Phelps &amp; Phelps Jr, 1957","n Colombia and nw Venezuela","","",""
"32511","32511","","","    H. r. coccinea","(Todd, 1919)","nc Colombia and w Venezuela","","",""
"32512","32512","","","    H. r. crissalis","Parkes, 1969","ne Venezuela","","",""
"32513","32513","","","    H. r. rubra","(Vieillot, 1819)","Trinidad","","",""
"32514","32514","","","    H. r. mesopotamia","Parkes, 1969","e Venezuela","","",""
"32515","32515","","","    H. r. rhodinolaema","(Salvin &amp; Godman, 1883)","e Colombia, e Ecuador, ne Peru and nw Brazil","","",""
"32516","32516","","","    H. r. peruviana","(Taczanowski, 1884)","e Peru, w Brazil and n Bolivia","","",""
"32517","32517","","","    H. r. hesterna","Griscom &amp; Greenway, 1937","c Brazil","","",""
"32518","32518","","","    H. r. bahiae","Hellmayr, 1936","e Brazil","","",""
"32519","32519","","","    H. r. rubica","(Vieillot, 1817)","e Paraguay, se Brazil and ne Argentina","","",""
"32520","32520","","Red-throated Ant Tanager","Habia fuscicauda","(Cabanis, 1861)","MA, SA : Mexico to Colombia","","",""
"32521","32521","","","    H. f. salvini","(Berlepsch, 1883)","e Mexico to s Guatemala, El Salvador, Belize and Honduras","","",""
"32522","32522","","","    H. f. insularis","(Salvin, 1888)","Yucatan Pen. (se Mexico) and n Guatemala","","",""
"32523","32523","","","    H. f. discolor","(Ridgway, 1901)","ne, c, e Nicaragua","","",""
"32524","32524","","","    H. f. fuscicauda","(Cabanis, 1861)","s Nicaragua to w Panama","","",""
"32525","32525","","","    H. f. willisi","Parkes, 1969","c Panama","","",""
"32526","32526","","","    H. f. erythrolaema","(Sclater, PL, 1862)","n Colombia","","",""
"32527","32527","","Black-cheeked Ant Tanager","Habia atrimaxillaris","(Dwight &amp; Griscom, 1924)","MA : Costa Rica","","",""
"32528","32528","","Sooty Ant Tanager","Habia gutturalis","(Sclater, PL, 1854)","SA : Colombia","","",""
"32529","32529","","Crested Ant Tanager","Habia cristata","(Lawrence, 1875)","SA : Colombia","","",""
"32530","32530","","","Chlorothraupis","Salvin &amp; Godman, 1883","","PHY, SEQ","Move Chlorothraupis spp. from Thraupidae to Cardinalidae (Burns et al. 2003; Klicka et al. 2007; NACC 2008-B-1, SACC 318).",""
"32531","32531","","Carmiol&#39;s Tanager","Chlorothraupis carmioli","(Lawrence, 1868)","MA, SA : Nicaragua to Colombia","","",""
"32532","32532","","","    C. c. carmioli","(Lawrence, 1868)","Nicaragua to nw Panama","","",""
"32533","32533","","","    C. c. magnirostris","Griscom, 1927","w Panama","","",""
"32534","32534","","","    C. c. lutescens","Griscom, 1927","c Panama to nw Colombia","","",""
"32535","32535","","Olive Tanager","Chlorothraupis frenata","Berlepsch, 1907","SA : w Amazonia","AS","Chlorothraupis frenata is split from C. carmioli (Ridgely &amp; Greenfield 2001); SACC needs proposal.",""
"32536","32536","","Lemon-spectacled Tanager","Chlorothraupis olivacea","(Cassin, 1860)","MA, SA : Panama to Ecuador","","",""
"32537","32537","","Ochre-breasted Tanager","Chlorothraupis stolzmanni","(Berlepsch &amp; Taczanowski, 1884)","SA : Colombia and Ecuador","","",""
"32538","32538","","","    C. s. dugandi","Meyer de Schauensee, 1948","sw Colombia and nw Ecuador","","",""
"32539","32539","","","    C. s. stolzmanni","(Berlepsch &amp; Taczanowski, 1884)","w Ecuador","","",""
"32540","32540","","","Pheucticus","Reichenbach, 1850","","PHY, ENG","See Pulgárin-R et al. (2013) for species phylogeny. Change English name to Yellow Grosbeak.",""
"32541","32541","","Yellow Grosbeak","Pheucticus chrysopeplus","(Vigors, 1832)","MA : Mexico and Guatemala","","",""
"32542","32542","","","    P. c. dilutus","Van Rossem, 1934","nw Mexico","","",""
"32543","32543","","","    P. c. chrysopeplus","(Vigors, 1832)","w, c Mexico","","",""
"32544","32544","","","    P. c. aurantiacus","Salvin &amp; Godman, 1891","s Mexico and Guatemala","PS","A well marked, genetically distinct subspecies (Pulgárin-R et al. 2013).",""
"32545","32545","","Black-thighed Grosbeak","Pheucticus tibialis","Lawrence, 1867","MA : Costa Rica and Panama","","",""
"32546","32546","","Golden Grosbeak","Pheucticus chrysogaster","(Lesson, R, 1832)","SA : Venezuela to Peru","ENG","Change English name from Southern Yellow Grosbeak to Golden Grosbeak (SACC 25; previously Golden-bellied Grosbeak).",""
"32547","32547","","","    P. c. laubmanni","Hellmayr &amp; Seilern, 1915","n Colombia and n Venezuela","","",""
"32548","32548","","","    P. c. chrysogaster","(Lesson, R, 1832)","sw Colombia to s Peru","","",""
"32549","32549","","Black-backed Grosbeak","Pheucticus aureoventris","(d&#39;Orbigny &amp; Lafresnaye, 1837)","SA : w, sc","","",""
"32550","32550","","","    P. a. meridensis","Riley, 1905","w Venezuela","","",""
"32551","32551","","","    P. a. uropygialis","Sclater, PL &amp; Salvin, 1871","nc and c Colombia","","",""
"32552","32552","","","    P. a. crissalis","Sclater, PL &amp; Salvin, 1877","sw Colombia to c Ecuador","","",""
"32553","32553","","","    P. a. terminalis","Chapman, 1919","e Peru","","",""
"32554","32554","","","    P. a. aureoventris","(d&#39;Orbigny &amp; Lafresnaye, 1837)","s Peru and w Bolivia to nw Argentina","","",""
"32555","32555","","Rose-breasted Grosbeak","Pheucticus ludovicianus","(Linnaeus, 1766)","NA : c Canada to se Canada, e USA and c USA","","",""
"32556","32556","","Black-headed Grosbeak","Pheucticus melanocephalus","(Swainson, 1827)","NA : w","","",""
"32557","32557","","","    P. m. maculatus","(Audubon, 1837)","sw Canada, w USA and nw Mexico","","",""
"32558","32558","","","    P. m. melanocephalus","(Swainson, 1827)","sw to sc Canada and wc USA to sc Mexico","","",""
"32559","32559","","","Granatellus","Bonaparte, 1850","","PHY, SEQ","Granatellus spp. are moved from Incertae sedis (and previously Parulidae) to the Cardinalidae (Lovette &amp; Bermingham 2002; Klicka et al. 2007; AOU 2009).",""
"32560","32560","","Red-breasted Chat","Granatellus venustus","Bonaparte, 1850","MA : Mexico","","",""
"32561","32561","","","    G. v. francescae","Baird, SF, 1865","Tres Marías Is. (off w Mexico)","","",""
"32562","32562","","","    G. v. venustus","Bonaparte, 1850","w, sw Mexico","","",""
"32563","32563","","Grey-throated Chat","Granatellus sallaei","(Bonaparte, 1856)","MA : Mexico, Guatemala and Belize","","",""
"32564","32564","","","    G. s. sallaei","(Bonaparte, 1856)","Veracruz to n Chiapas (se Mexico)","","",""
"32565","32565","","","    G. s. boucardi","Ridgway, 1885","Yucatán Pen. (se Mexico) to Belize and c Guatemala","","",""
"32566","32566","","Rose-breasted Chat","Granatellus pelzelni","Sclater, PL, 1865","SA : Amazonia","","",""
"32567","32567","","","    G. p. pelzelni","Sclater, PL, 1865","s Venezuela, Guyana, Suriname and n, s Amazonian Brazil","","",""
"32568","32568","","","    G. p. paraensis","Rothschild, 1906","s of the Amazon and e of the Tocantins River (ne Brazil)","","",""
"32569","32569","","","Cardinalis","Bonaparte, 1838","","","",""
"32570","32570","","Northern Cardinal","Cardinalis cardinalis","(Linnaeus, 1758)","NA, MA : e, s, sw USA and Mexico","","",""
"32571","32571","","","    C. c. cardinalis","(Linnaeus, 1758)","se Canada and c, e USA (except se Georgia and peninsular Florida)","","",""
"32572","32572","","","    C. c. floridanus","Ridgway, 1896","se Georgia and peninsular Florida (se USA)","","",""
"32573","32573","","","    C. c. magnirostris","Bangs, 1903","s Texas and c Oklahoma to Mississippi (sc USA)","","",""
"32574","32574","","","    C. c. canicaudus","Chapman, 1891","w Oklahoma and w, c Texas (sc USA) to c Mexico","","",""
"32575","32575","","","    C. c. coccineus","Ridgway, 1873","San Luis Potosí to n Oaxaca (e to sc Mexico)","","",""
"32576","32576","","","    C. c. littoralis","Nelson, 1897","Veracruz to Tabasco (se Mexico)","","",""
"32577","32577","","","    C. c. yucatanicus","Ridgway, 1887","base of the Yucatán Pen. (se Mexico)","","",""
"32578","32578","","","    C. c. phillipsi","Parkes, 1997","Yucatán Pen. (se Mexico)","","",""
"32579","32579","","","    C. c. flammiger","Peters, JL, 1913","s Quintana Roo (se Mexico), ne Belize and n Guatemala","","",""
"32580","32580","","","    C. c. saturatus","Ridgway, 1885","Cozumel I. (off se Mexico)","","",""
"32581","32581","","","    C. c. superbus","Ridgway, 1885","sw USA and n Sonora (nw Mexico)","","",""
"32582","32582","","","    C. c. seftoni","(Huey, 1940)","c Baja California (nw Mexico)","","",""
"32583","32583","","","    C. c. igneus","Baird, SF, 1860","s Baja California (nw Mexico)","","",""
"32584","32584","","","    C. c. clintoni","(Banks, 1963)","Seralvo I. (off Baja California in nw Mexico)","","",""
"32585","32585","","","    C. c. townsendi","(Van Rossem, 1932)","Tiburón I. and adjacent coastal Sonora (nw Mexico)","","",""
"32586","32586","","","    C. c. affinis","Nelson, 1899","nc, wc Mexico","","",""
"32587","32587","","","    C. c. sinaloensis","Nelson, 1899","w Mexico","","",""
"32588","32588","","","    C. c. mariae","Nelson, 1898","Tres Marías Is. (off w Mexico)","","",""
"32589","32589","","","    C. c. carneus","(Lesson, PA, 1842)","sw Mexico","","",""
"32590","32590","","Vermilion Cardinal","Cardinalis phoeniceus","Bonaparte, 1838","SA : Colombia and Venezuela","","",""
"32591","32591","","Pyrrhuloxia","Cardinalis sinuatus","Bonaparte, 1838","NA, MA : sw USA and Mexico","","",""
"32592","32592","","","    C. s. sinuatus","Bonaparte, 1838","sc USA to c, e Mexico","","",""
"32593","32593","","","    C. s. fulvescens","(Van Rossem, 1934)","s Arizona (sw USA) and nw and w Mexico","","",""
"32594","32594","","","    C. s. peninsulae","(Ridgway, 1887)","Baja California (nw Mexico)","","",""
"32595","32595","","","Caryothraustes","Reichenbach, 1850","","","",""
"32596","32596","","Black-faced Grosbeak","Caryothraustes poliogaster","(Du Bus de Gisignies, 1847)","MA : s Mexico to Panama","","",""
"32597","32597","","","    C. p. poliogaster","(Du Bus de Gisignies, 1847)","se Mexico, Belize, n Guatemala and n Honduras","","",""
"32598","32598","","","    C. p. scapularis","(Ridgway, 1888)","e Honduras to w Panama","","",""
"32599","32599","","Yellow-green Grosbeak","Caryothraustes canadensis","(Linnaeus, 1766)","SA : Panama to n, e Brazil","","",""
"32600","32600","","","    C. c. simulans","Nelson, 1912","e Panama","","",""
"32601","32601","","","    C. c. canadensis","(Linnaeus, 1766)","se Colombia, s Venezuela, the Guianas and n Brazil","","",""
"32602","32602","","","    C. c. frontalis","(Hellmayr, 1905)","ne Brazil","","",""
"32603","32603","","","    C. c. brasiliensis","Cabanis, 1851","e Brazil","PS","Yellow-faced Grosbeak of the Atlantic forests of Brazil is a proposed split based on morphology and vocalizations (Tonetti et al. 2017).",""
"32604","32604","","","Rhodothraupis","Ridgway, 1898","","","",""
"32605","32605","","Crimson-collared Grosbeak","Rhodothraupis celaeno","(Deppe, 1830)","MA : ne Mexico","","",""
"32606","32606","","","Periporphyrus","Reichenbach, 1850","","","",""
"32607","32607","","Red-and-black Grosbeak","Periporphyrus erythromelas","(Gmelin, JF, 1789)","SA : n Amazonia","","",""
"32608","32608","","","Amaurospiza","Cabanis, 1861","","PHY, SEQ","Move Amaurospiza spp. from Thraupidae to the Cardinalidae (Klicka et al. 2007; NACC 2008-B-3, SACC 320).",""
"32609","32609","","Cabanis&#39;s Seedeater","Amaurospiza concolor","Cabanis, 1861","MA : s Mexico, Belize, Honduras to Panama","ENG","Change English name of Blue Seedeater to Cabanis&#39;s Seedeater with split of Ecuadorian Seedeater.",""
"32610","32610","","","    A. c. relicta","(Griscom, 1934)","sw Mexico","","",""
"32611","32611","","","    A. c. concolor","Cabanis, 1861","s Mexico, Belize, Honduras to Panama","","",""
"32612","32612","","Ecuadorian Seedeater","Amaurospiza aequatorialis","Sharpe, 1888","SA : sw Colombia to n Peru","AS","Distinct ssp. aequatorialis is paraphyletic with respect to A. carrizalensis (Bryson et al. 2014), but see SACC 728.",""
"32613","32613","","Blackish-blue Seedeater","Amaurospiza moesta","(Hartlaub, 1853)","SA : e Paraguay, ne Argentina and s Brazil","","",""
"32614","32614","","Carrizal Seedeater","Amaurospiza carrizalensis","Lentino &amp; Restall, 2003","SA : se Venezuela","","",""
"32615","32615","","","Spiza","Bonaparte, 1824","","PHY, SEQ","Resequence Spiza as sister to blue cardinals Cyanocompsa (Klicka et al. 2000, 2007; Bryson et al. 2014; SACC).",""
"32616","32616","","Dickcissel","Spiza americana","(Gmelin, JF, 1789)","NA, MA, SA : c USA to Venezuela and Colombia","","",""
"32617","32617","","","Cyanoloxia","Bonaparte, 1850","","","",""
"32618","32618","","Glaucous-blue Grosbeak","Cyanoloxia glaucocaerulea","(d&#39;Orbigny &amp; Lafresnaye, 1837)","SA : e Paraguay, ne Argentina and s Brazil","","",""
"32619","32619","","Blue-black Grosbeak","Cyanoloxia cyanoides","(Lafresnaye, 1847)","MA, SA : se Mexico to nw Venezuela and nw Peru","TAX","Move Blue-black Grosbeak from Cyanocompsa to Cyanoloxia  (Bryson et al. 2014; SACC 724).",""
"32620","32620","","","    C. c. concreta","Du Bus de Gisignies, 1855","se Mexico, Belize, Guatemala and Honduras","","",""
"32621","32621","","","    C. c. caerulescens","(Todd, 1923)","Nicaragua to w Panama","","",""
"32622","32622","","","    C. c. cyanoides","(Lafresnaye, 1847)","c Panama, n Colombia and nw Venezuela to nw Peru","","",""
"32623","32623","","Amazonian Grosbeak","Cyanoloxia rothschildii","(Bartlett, E, 1890)","SA : w Amazonia","AS, ENG","Rothschild&#39;s Grosbeak is split from Blue-black Grosbeak (Bryson et al. 2014; SACC 736). Change English name to Amazonian Grosbeak (SACC 789.1).",""
"32624","32624","","Ultramarine Grosbeak","Cyanoloxia brissonii","(Lichtenstein, MHK, 1823)","SA : Colombia to e Brazil and n Argentina","TAX","Move Ultramarine Grosbeak from Cyanocompsa to Cyanoloxia  (Bryson et al. 2014; SACC 724; NACC 2019-C-1a).",""
